Date,Open,High,Low,Close,Adj Close,Volume
2021-12-31,328.2900085449219,334.17999267578125,325.5199890136719,332.2900085449219,332.2900085449219,659700
2022-01-03,333.260009765625,338.75,329.2699890136719,330.6400146484375,330.6400146484375,524400
2022-01-04,334.8299865722656,349.1400146484375,333.29998779296875,347.0899963378906,347.0899963378906,698800
2022-01-05,347.29998779296875,351.5,333.25,335.0199890136719,335.0199890136719,801100
2022-01-06,337.9599914550781,338.5899963378906,330.7799987792969,335.1700134277344,335.1700134277344,537000
2022-01-07,335.1000061035156,338.7200012207031,325.5899963378906,325.9800109863281,325.9800109863281,796000
2022-01-10,327.6300048828125,328.19000244140625,316.75,322.2099914550781,322.2099914550781,794700
2022-01-11,323.0299987792969,334.760009765625,315.67999267578125,333.989990234375,333.989990234375,885700
2022-01-12,338.2799987792969,345.0,331.29998779296875,331.95001220703125,331.95001220703125,1032200
2022-01-13,333.9200134277344,345.2799987792969,333.9200134277344,336.2099914550781,336.2099914550781,731700
2022-01-14,333.5299987792969,335.7699890136719,322.8699951171875,327.82000732421875,327.82000732421875,589000
2022-01-18,323.5799865722656,324.95001220703125,313.8500061035156,314.20001220703125,314.20001220703125,764300
2022-01-19,317.5899963378906,317.6000061035156,307.0400085449219,307.29998779296875,307.29998779296875,663800
2022-01-20,309.69000244140625,317.6000061035156,306.2300109863281,307.1099853515625,307.1099853515625,732500
2022-01-21,302.3299865722656,309.45001220703125,294.9599914550781,297.1700134277344,297.1700134277344,938000
2022-01-24,288.44000244140625,312.9800109863281,286.8599853515625,312.19000244140625,312.19000244140625,1302200
2022-01-25,305.0400085449219,313.6499938964844,301.1600036621094,308.3999938964844,308.3999938964844,1170500
2022-01-26,313.3299865722656,319.8599853515625,303.5400085449219,307.760009765625,307.760009765625,977000
2022-01-27,329.79998779296875,329.79998779296875,313.1400146484375,319.79998779296875,319.79998779296875,1967200
2022-01-28,317.6099853515625,321.0199890136719,305.8399963378906,317.7699890136719,317.7699890136719,1093500
2022-01-31,315.45001220703125,320.7699890136719,315.0,320.1199951171875,320.1199951171875,817600
2022-02-01,317.489990234375,330.07000732421875,317.489990234375,330.010009765625,330.010009765625,839900
2022-02-02,330.0299987792969,333.5,323.8900146484375,326.2200012207031,326.2200012207031,905600
2022-02-03,321.5299987792969,328.1400146484375,321.5299987792969,324.42999267578125,324.42999267578125,832900
2022-02-04,322.8999938964844,325.42999267578125,312.0,312.2900085449219,312.2900085449219,758500
